"","word_count","avg_word_length","spl_char_count","digit_count","space_count","char_count","a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","s","t","u","v","w","x","y","z","0","1","2","3","4","5","6","7","8","9","small_word_count","large_word_count","label"
"10376",35,4,8,1,38,186,9,6,4,4,16,4,1,8,9,1,4,6,1,7,14,1,1,4,13,12,6,1,7,1,2,1,1,1,1,1,1,1,1,1,1,1,16,1,"Spam"
"10377",100,4.08,38,43,114,560,21,8,22,5,21,16,3,7,23,2,1,29,6,27,53,10,2,27,17,22,6,5,1,7,22,4,11,2,2,1,1,5,5,11,4,1,42,1,"Spam"
"10378",51,4.35294117647059,9,1,53,284,22,4,4,6,26,6,7,13,16,1,2,10,5,12,15,6,1,17,11,13,7,7,4,1,8,1,1,1,1,1,1,1,1,1,1,1,19,1,"Spam"
"10379",265,4.27547169811321,36,1,289,1458,77,16,24,32,146,19,22,71,74,4,3,56,36,67,100,20,1,60,77,118,34,15,34,2,24,1,1,1,1,1,1,1,1,1,1,1,115,16,"Spam"
"10380",37,5.16216216216216,20,2,51,262,12,3,8,4,23,1,3,6,12,1,2,8,5,19,18,7,1,15,10,15,5,3,2,1,7,1,1,1,1,1,1,1,1,1,1,1,11,4,"Spam"
"10381",185,4.93513513513513,30,6,205,1148,61,5,26,27,105,21,16,38,78,4,6,46,28,77,78,19,1,63,55,67,30,12,17,2,26,1,1,1,2,1,1,1,1,1,1,1,76,23,"Spam"
"10382",887,5.41149943630214,509,1515,1282,6591,281,63,148,90,332,44,96,60,227,6,39,140,137,147,237,191,10,243,232,308,104,29,62,20,37,2,585,257,151,88,73,104,72,61,74,50,319,129,"Spam"
"10383",33,4.72727272727273,9,4,35,200,8,4,5,3,18,3,3,7,14,1,1,5,1,14,12,2,1,10,10,17,3,1,7,1,1,2,1,1,1,1,1,1,1,1,1,1,13,3,"Spam"
"10384",176,3.25,91,102,261,924,42,8,17,12,40,13,11,14,36,1,4,26,24,24,50,18,1,26,42,27,10,4,5,6,7,2,20,26,11,10,4,14,1,8,1,8,124,15,"Spam"
"10385",337,4.65281899109792,36,1,363,1967,120,24,60,59,179,44,21,60,119,1,6,51,50,114,137,20,1,116,94,154,60,16,23,4,36,1,1,1,1,1,1,1,1,1,1,1,142,33,"Spam"
"10386",28,4.35714285714286,8,1,31,161,10,3,2,3,16,3,4,3,7,2,1,1,4,8,9,1,1,9,9,11,6,3,4,1,5,1,1,1,1,1,1,1,1,1,1,1,9,0,"Spam"
"10387",20,11.3,2,1,20,248,20,6,17,6,25,2,7,2,15,2,3,11,5,16,17,2,1,16,11,16,10,3,6,2,6,1,1,1,1,1,1,1,1,1,1,1,3,11,"Spam"
"10388",57,4.80701754385965,8,1,59,341,22,8,6,12,35,9,6,9,24,1,3,10,11,14,18,5,1,13,25,19,8,4,3,1,9,1,1,1,1,1,1,1,1,1,1,1,20,5,"Spam"
"10389",533,4.85178236397749,78,6,595,3259,204,43,86,99,304,72,34,136,177,4,23,88,84,181,239,42,2,134,153,236,97,21,59,6,54,2,1,3,1,1,2,1,1,1,1,1,217,69,"Spam"
"10390",372,5.03225806451613,61,24,412,2345,168,45,85,69,225,43,27,81,122,1,12,80,47,151,139,31,3,98,107,161,73,19,17,6,38,1,6,1,9,3,1,3,1,3,1,1,156,55,"Spam"
"10391",51,4.98039215686275,9,1,55,318,13,5,11,5,33,6,4,11,19,1,1,6,2,24,20,6,1,17,19,24,10,5,7,1,5,1,1,1,1,1,1,1,1,1,1,1,19,7,"Spam"
"10392",69,3.73913043478261,41,6,99,398,23,3,14,7,33,5,7,10,18,1,2,8,8,13,12,9,1,18,23,15,10,2,5,3,2,1,3,1,1,1,1,1,1,1,1,1,34,3,"Spam"
"10393",102,6.35294117647059,10,16,106,764,44,8,30,27,69,11,14,20,53,2,7,27,17,52,56,16,1,57,33,39,21,6,9,2,11,1,1,3,2,2,1,1,3,3,1,1,22,23,"Spam"
"10394",216,5.0787037037037,77,52,231,1405,127,17,69,44,121,12,13,4,83,5,3,49,29,70,90,25,5,93,64,56,30,12,1,1,14,9,19,8,2,6,4,2,1,1,4,6,103,35,"Spam"
"10395",945,5.19259259259259,155,59,1067,6129,388,80,146,135,559,113,80,213,337,9,39,243,118,349,375,113,9,302,374,465,138,65,82,10,98,8,26,5,7,3,1,9,3,1,1,4,338,124,"Spam"
"10396",279,1.25448028673835,20,6,289,659,25,5,11,10,50,8,8,19,20,1,4,14,4,20,31,2,1,29,18,30,14,5,7,1,8,1,1,1,2,2,1,2,1,1,1,1,278,0,"Spam"
"10397",99,5.49494949494949,21,1,108,673,34,11,17,15,68,11,14,28,45,3,3,24,11,38,39,8,1,31,30,62,20,4,11,3,14,1,1,1,1,1,1,1,1,1,1,1,28,10,"Spam"
"10398",137,5.16788321167883,147,21,280,1135,33,29,46,13,48,13,15,38,25,8,4,18,41,22,63,47,10,53,31,72,27,15,7,5,4,1,9,4,2,2,1,1,2,1,1,1,54,11,"Spam"
"10399",414,4.93236714975845,76,58,476,2594,155,28,53,97,243,28,39,56,173,2,8,91,57,160,145,54,2,133,124,184,46,22,33,11,38,2,16,6,5,6,2,12,3,4,1,3,181,62,"Spam"
"10400",60,4.8,60,35,111,459,18,7,5,9,38,7,6,5,14,1,4,14,10,21,17,4,1,19,21,21,5,2,5,1,1,1,12,7,4,1,1,8,2,1,1,1,29,10,"Spam"
"10401",82,4.02439024390244,13,4,86,429,30,4,10,6,33,4,8,18,30,2,1,8,5,22,24,2,2,18,17,39,13,7,7,2,14,1,1,1,1,1,1,1,1,1,1,1,39,2,"Spam"
"10402",155,4.49032258064516,48,95,174,918,57,22,23,35,82,13,7,10,50,1,6,19,22,25,64,21,5,45,38,27,13,5,4,5,1,1,30,17,6,6,7,11,2,8,4,4,72,15,"Spam"
"10403",288,5.42013888888889,93,60,360,2014,109,24,81,45,179,32,17,34,108,6,9,68,54,88,132,44,3,109,106,122,46,16,31,11,25,2,8,11,5,3,13,2,6,3,7,2,116,46,"Spam"
"10404",69,6.42028985507246,20,1,82,545,31,9,19,17,51,10,10,15,21,2,5,27,13,23,41,14,1,33,32,33,11,3,7,4,12,1,1,1,1,1,1,1,1,1,1,1,20,14,"Spam"
"10405",47,5,34,20,76,345,9,4,17,7,28,4,5,12,12,1,1,8,8,8,18,12,1,14,14,13,8,5,2,1,5,1,1,4,2,1,3,1,2,2,3,2,21,9,"Spam"
"10406",368,4.43478260869565,51,30,409,2092,215,17,61,92,233,4,21,20,99,8,1,94,55,93,130,43,17,109,98,54,79,15,1,7,23,5,2,6,4,4,4,4,2,1,1,2,165,30,"Spam"
"10407",402,5.00995024875622,49,1,430,2493,134,33,64,68,229,47,38,77,166,1,4,84,70,155,173,50,1,112,142,153,78,12,44,1,53,1,1,1,1,1,1,1,1,1,1,1,159,58,"Spam"
"10408",186,4.29569892473118,33,3,207,1039,68,8,27,23,107,24,16,39,57,1,8,35,16,41,69,27,1,48,29,74,28,10,17,2,21,1,1,1,1,3,1,1,1,1,1,1,80,12,"Spam"
"10409",240,4.51666666666667,39,1,261,1384,87,14,30,26,138,26,17,52,85,2,7,48,28,90,82,24,1,61,82,91,33,10,22,2,25,1,1,1,1,1,1,1,1,1,1,1,109,24,"Spam"
"10410",198,5.96969696969697,43,4,234,1459,114,18,44,40,138,19,19,48,100,3,10,61,27,74,75,16,9,74,83,111,37,9,23,4,20,2,1,1,1,1,1,1,1,1,1,1,61,47,"Spam"
"10411",41,4.73170731707317,9,1,45,248,13,4,7,4,24,4,6,11,13,1,1,9,2,13,15,3,1,11,11,24,6,4,1,1,7,1,1,1,1,1,1,1,1,1,1,1,22,5,"Spam"
"10412",59,4.23728813559322,16,1,68,334,20,2,6,10,31,5,6,6,26,2,2,6,7,18,22,3,2,18,15,18,7,6,3,1,8,1,1,1,1,1,1,1,1,1,1,1,28,3,"Spam"
"10413",120,4.70833333333333,18,3,136,719,32,11,12,21,79,13,13,30,32,1,6,27,20,34,39,11,1,39,36,52,21,6,11,1,14,1,1,1,1,1,1,1,1,1,1,1,48,14,"Spam"
"10414",73,4.49315068493151,60,39,124,512,18,9,12,7,29,13,5,10,18,1,6,28,8,20,19,11,1,18,20,18,7,1,7,3,1,1,9,8,4,1,2,9,2,2,1,2,30,7,"Spam"
"10415",927,5.11974110032362,184,64,1100,6030,360,61,217,129,585,122,85,167,441,6,30,99,120,364,332,99,2,300,348,487,146,47,51,13,69,2,10,14,4,10,7,6,1,3,1,8,352,137,"Spam"
"10416",46,4.65217391304348,8,2,50,272,12,1,14,5,26,4,3,12,13,2,3,14,1,11,23,3,1,15,12,16,8,2,6,3,3,1,1,1,1,1,1,1,1,1,1,1,18,3,"Spam"
"10417",40,4.9,8,1,42,246,14,5,6,3,27,2,3,10,10,1,2,9,2,14,17,4,1,12,11,21,7,2,7,1,6,1,1,1,1,1,1,1,1,1,1,1,15,3,"Spam"
"10418",429,4.3030303030303,57,17,477,2380,148,26,61,76,228,49,25,87,132,1,15,52,62,139,148,48,1,114,113,142,59,10,31,8,54,1,7,1,2,4,1,1,2,1,1,1,202,33,"Spam"
"10419",44,4.70454545454545,11,1,52,270,21,4,12,9,20,5,3,9,7,1,2,5,5,16,23,2,1,7,3,27,8,1,7,2,8,1,1,1,1,1,1,1,1,1,1,1,24,7,"Spam"
"10420",39,4.66666666666667,9,1,43,234,8,4,5,4,28,5,8,10,11,1,1,6,3,11,15,1,1,15,9,20,7,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,20,4,"Spam"
"10421",161,5.6583850931677,32,14,179,1122,90,9,36,36,107,19,8,24,54,1,7,42,18,58,67,45,2,58,55,70,39,9,10,1,32,1,4,1,2,1,1,3,1,1,1,4,48,25,"Spam"
"10422",82,4.02439024390244,13,4,86,429,30,4,10,6,33,4,10,18,29,2,1,9,5,22,24,2,1,18,17,39,13,7,7,2,14,1,1,1,1,1,1,1,1,1,1,1,39,2,"Spam"
"10423",37,6.35135135135135,5,1,36,276,16,3,9,9,21,4,9,5,27,2,1,12,7,18,21,7,1,13,12,16,9,3,4,1,6,1,1,1,1,1,1,1,1,1,1,1,9,9,"Spam"
"10424",60,4.96666666666667,21,1,78,397,21,3,10,7,35,5,9,10,19,1,1,14,9,14,33,12,1,18,25,25,14,4,2,1,6,1,1,1,1,1,1,1,1,1,1,1,19,5,"Spam"
"10425",104,4.78846153846154,40,50,136,674,30,7,24,20,51,10,5,20,39,3,3,18,17,22,36,13,1,29,23,31,15,7,8,5,9,2,8,8,7,4,4,5,1,9,4,1,49,17,"Spam"
"10426",114,4.19298245614035,37,4,141,656,44,11,15,14,48,14,7,21,32,1,4,19,8,23,39,10,1,30,39,55,15,9,6,2,8,1,1,1,1,1,1,1,1,1,1,1,48,9,"Spam"
"10427",647,4.88098918083462,123,53,747,4028,255,41,111,110,339,83,43,111,227,3,23,121,89,246,273,70,3,205,189,286,132,20,54,5,65,1,12,9,7,6,2,8,1,2,4,2,285,86,"Spam"
"10428",114,4.66666666666667,46,63,157,735,35,9,16,22,48,12,11,18,42,3,2,20,20,32,41,20,1,23,35,35,10,2,1,2,9,1,12,12,4,2,10,6,3,4,2,8,65,17,"Spam"
"10429",49,4.59183673469388,18,18,62,305,16,4,5,6,23,3,6,12,11,2,1,4,3,10,18,8,1,17,11,20,7,3,11,1,5,1,6,4,2,1,1,1,1,1,1,2,24,6,"Spam"
"10430",38,5.89473684210526,6,1,39,269,24,3,10,6,24,4,3,3,22,1,4,18,7,17,17,9,1,14,11,16,4,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,8,9,"Spam"
"10431",28,4.42857142857143,8,1,31,163,8,3,3,3,18,3,5,3,7,3,1,1,3,7,9,1,1,8,9,11,7,3,4,1,5,1,1,1,1,1,1,1,1,1,1,1,9,1,"Spam"
"10432",122,4.86885245901639,51,71,169,814,38,8,20,19,59,7,14,21,36,1,2,22,21,35,46,22,1,29,41,44,15,6,5,1,11,1,10,16,9,6,7,6,3,5,2,7,55,16,"Spam"
"10433",164,4.44512195121951,113,18,266,1108,58,16,25,20,87,19,15,26,46,2,12,27,14,45,57,12,1,48,44,63,28,5,23,2,17,1,4,3,2,1,1,2,1,2,1,2,68,11,"Spam"
"10434",334,5.1497005988024,68,39,375,2163,139,69,53,50,173,40,29,47,105,1,22,84,26,127,201,21,1,112,88,122,66,11,33,3,58,1,12,4,4,1,7,1,1,3,6,2,127,52,"Spam"
"10435",4,6.25,1,1,3,29,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,4,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"Spam"
"10436",33,6.45454545454545,4,1,32,249,16,4,8,7,25,5,3,3,19,1,1,20,7,13,17,11,1,13,11,13,8,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,6,8,"Spam"
"10437",13,6.92307692307692,7,1,15,112,10,4,2,2,11,1,1,3,6,1,2,7,2,8,6,2,1,3,4,5,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,"Spam"
"10438",115,4.6695652173913,48,10,145,730,41,5,18,19,76,8,9,16,42,2,3,24,10,34,30,21,1,42,33,35,24,10,10,2,11,1,1,5,1,1,1,2,1,2,1,1,41,5,"Spam"
"10439",103,5.2621359223301,38,50,135,715,34,7,31,20,49,14,4,17,41,2,4,18,21,34,49,12,1,25,33,42,15,4,4,2,8,2,8,7,4,1,5,8,4,7,4,3,48,18,"Spam"
"10440",825,5.46545454545455,260,58,1058,5827,340,58,192,152,506,97,93,176,385,10,30,140,119,323,340,104,4,281,342,448,128,56,60,13,54,1,14,7,6,8,4,5,2,3,3,6,293,157,"Spam"
"10441",301,4.13953488372093,47,1,336,1629,113,21,40,35,164,41,27,69,91,1,7,43,31,94,101,21,1,81,77,100,26,14,28,1,20,1,1,1,1,1,1,1,1,1,1,1,139,21,"Spam"
"10442",29,3.79310344827586,9,1,32,151,9,3,2,2,13,4,3,5,10,2,1,4,11,6,9,2,1,3,7,4,2,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,17,1,"Spam"
"10443",210,3.96190476190476,335,192,524,1691,40,10,18,10,57,10,5,11,32,5,6,45,26,56,80,32,1,40,50,49,14,6,13,1,24,1,24,16,32,9,15,31,7,10,16,32,119,11,"Spam"
"10444",64,5.703125,10,6,67,442,34,5,18,15,40,8,5,12,26,1,2,21,10,24,25,11,1,25,15,26,17,8,5,1,4,1,2,1,1,1,1,2,1,1,1,1,25,17,"Spam"
"10445",62,5.96774193548387,10,6,65,445,29,3,17,10,44,4,4,14,32,1,1,20,15,27,27,13,1,25,20,28,10,11,4,1,6,1,2,1,1,1,1,2,1,1,1,1,24,14,"Spam"
"10446",257,5.5875486381323,75,106,315,1826,107,14,52,47,166,44,16,39,92,2,9,71,39,113,116,32,3,99,71,96,42,5,22,1,28,4,28,13,10,9,16,6,5,10,5,4,94,45,"Spam"
"10447",150,4.49333333333333,29,6,173,876,51,7,19,15,98,12,12,37,45,1,8,19,28,44,51,11,1,35,41,63,26,14,8,3,17,3,2,1,1,1,1,1,1,1,1,2,67,16,"Spam"
"10448",114,5.20175438596491,23,11,128,744,45,8,30,15,64,10,9,7,44,1,6,31,11,52,48,12,2,26,33,57,38,7,8,1,18,1,4,1,1,1,1,1,1,2,1,1,40,17,"Spam"
"10449",65,5.15384615384615,32,20,92,459,20,4,11,6,45,5,7,13,16,2,4,19,12,21,27,10,1,21,20,25,9,1,12,1,5,1,2,2,2,2,2,2,1,1,2,4,16,6,"Spam"
"10450",104,4.90384615384615,41,2,135,686,38,4,19,18,62,6,16,22,41,1,3,16,11,46,35,19,1,45,28,33,14,10,11,2,4,3,1,1,1,1,1,1,1,1,1,1,39,10,"Spam"
"10451",36,5.5,8,1,39,245,10,4,12,5,15,5,5,8,15,1,6,12,9,14,17,2,1,12,8,16,9,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,14,9,"Spam"
"10452",187,4.97326203208556,51,17,227,1208,86,18,27,36,103,19,21,43,84,8,6,36,17,67,53,20,6,56,61,81,35,10,9,1,10,1,6,3,3,2,1,3,1,1,1,1,74,25,"Spam"
"10453",81,5.34567901234568,4,2,82,519,27,12,14,12,57,9,9,20,27,2,4,20,10,23,34,7,1,37,30,33,18,3,6,2,12,2,1,1,1,1,1,1,1,1,1,1,23,11,"Spam"
"10454",20,5.6,9,1,27,148,4,5,4,4,11,4,1,3,7,1,1,8,2,7,8,1,1,10,11,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,"Spam"
"10455",23,10.2173913043478,2,1,23,260,28,10,7,8,27,4,9,4,11,2,3,13,8,18,17,6,1,19,10,14,7,1,2,1,5,2,1,1,1,1,1,1,1,1,1,1,4,11,"Spam"
"10456",38,5.92105263157895,8,1,41,274,17,5,10,6,35,1,3,5,20,1,3,11,4,18,19,8,1,13,6,15,8,5,5,2,4,1,1,1,1,1,1,1,1,1,1,1,12,8,"Spam"
"10457",867,5.43483275663206,149,104,989,5850,315,82,67,240,881,48,125,103,309,53,112,159,108,465,292,60,2,310,199,289,97,164,65,4,3,54,41,10,14,7,8,8,4,4,3,5,356,172,"Spam"
"10458",64,5.875,12,6,68,456,33,3,16,14,41,4,8,15,30,1,1,26,10,31,30,9,2,24,18,22,13,9,5,1,5,1,2,1,1,1,1,2,1,1,1,1,24,19,"Spam"
"10459",245,4.22857142857143,37,1,268,1341,76,17,31,41,142,33,15,53,73,1,5,40,26,61,73,13,1,60,82,98,36,11,25,2,21,1,1,1,1,1,1,1,1,1,1,1,109,17,"Spam"
"10460",81,4.60493827160494,32,4,102,507,20,3,11,13,44,7,8,12,26,3,2,19,16,22,32,10,1,26,28,33,15,4,7,1,8,1,1,1,1,1,1,1,1,1,1,1,35,6,"Spam"
"10461",299,4.89966555183946,83,25,372,1920,110,18,82,62,175,24,20,33,103,3,12,58,47,83,115,42,3,113,83,121,51,20,29,2,30,1,6,4,4,4,2,1,1,1,1,3,117,31,"Spam"
"10462",61,6.27868852459016,10,6,64,457,30,3,20,12,46,6,7,12,35,1,1,24,12,25,32,11,2,24,21,23,10,9,3,2,5,1,2,1,1,1,1,2,1,1,1,1,23,19,"Spam"
"10463",57,6.29824561403509,10,6,60,429,27,3,14,15,38,3,6,17,36,1,1,22,10,29,30,16,1,22,15,19,10,9,3,1,6,1,2,1,1,1,1,2,1,1,1,1,21,17,"Spam"
"10464",6,6.83333333333333,2,1,5,48,3,1,2,2,4,1,1,1,4,1,1,1,1,1,1,2,1,2,4,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"Spam"
"10465",101,4.78217821782178,24,4,122,629,37,4,13,17,62,6,12,23,33,2,4,27,15,26,38,14,1,23,28,50,14,4,9,4,14,1,2,1,1,1,1,1,2,1,1,1,47,12,"Spam"
"10466",122,5.85245901639344,12,11,130,856,45,11,35,19,102,12,12,25,47,2,5,28,21,36,58,19,1,48,46,61,23,17,10,5,13,2,9,1,1,1,1,1,1,1,1,1,31,24,"Spam"
"10467",171,2.34502923976608,19,76,182,602,21,9,6,12,20,7,9,10,12,10,6,13,14,15,33,8,9,15,10,31,19,8,9,6,11,2,3,5,7,9,10,5,9,9,10,9,137,1,"Spam"
"10468",139,5.16546762589928,8,1,144,870,57,15,25,25,79,17,16,33,56,2,1,31,19,60,60,10,1,45,42,67,21,6,16,1,15,1,1,1,1,1,1,1,1,1,1,1,58,22,"Spam"
"10469",30,5.06666666666667,13,6,37,202,21,3,4,6,12,1,2,6,12,2,1,7,5,8,8,6,1,9,8,10,6,5,1,1,5,1,1,1,1,1,1,1,1,2,1,1,15,4,"Spam"
"10470",125,4.704,54,13,156,798,51,11,32,36,44,11,6,15,27,3,6,19,9,18,56,27,1,41,44,45,23,10,18,1,23,1,5,5,1,1,1,1,1,1,1,1,58,16,"Spam"
"10471",145,6.11034482758621,48,14,178,1112,70,13,33,36,114,16,15,37,58,4,5,34,31,40,74,25,2,68,73,54,20,18,7,2,22,1,2,1,2,2,1,3,1,2,1,1,45,26,"Spam"
"10472",112,4.94642857142857,39,52,144,737,40,7,23,15,47,18,9,16,46,2,7,30,14,37,47,14,2,26,35,34,10,4,7,5,7,1,12,9,3,2,3,4,8,3,3,5,49,19,"Spam"
"10473",216,4.65277777777778,22,4,232,1259,79,17,27,30,137,31,25,61,74,2,4,37,38,70,70,16,1,50,59,99,25,10,17,5,14,3,2,1,1,1,1,1,1,1,1,2,94,27,"Spam"
"10474",63,3.61904761904762,22,2,83,333,15,6,4,5,28,7,1,10,17,1,2,10,10,12,13,6,1,14,14,20,11,1,10,1,10,1,1,1,1,1,1,1,1,1,1,1,37,2,"Spam"
"10475",248,5.5241935483871,95,57,322,1787,98,23,62,37,156,23,19,31,92,6,7,66,45,81,118,37,3,90,93,113,42,16,26,5,22,2,10,9,4,3,11,2,3,3,10,2,98,40,"Spam"
"10476",41,6.14634146341463,5,1,41,298,20,4,9,5,32,1,2,5,19,1,1,20,9,16,21,9,1,20,17,20,8,4,4,1,6,1,1,1,1,1,1,1,1,1,1,1,11,10,"Spam"
"10477",97,4.84536082474227,30,4,121,621,35,10,20,20,66,11,3,14,31,1,4,16,15,30,44,7,1,24,28,39,14,11,8,6,7,1,1,1,1,1,1,1,1,1,1,1,40,13,"Spam"
"10478",83,5.45783132530121,41,14,116,610,43,4,13,13,36,10,11,10,48,1,3,23,25,25,39,12,1,35,23,23,16,2,8,6,9,1,3,2,1,1,1,1,3,2,1,1,21,11,"Spam"
"10479",14,6,10,6,22,116,8,1,3,1,8,1,3,3,4,2,1,2,2,5,4,3,1,8,4,7,3,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,4,2,"Spam"
"10480",110,5.05454545454545,53,24,160,769,54,8,27,12,69,17,5,9,23,1,4,21,25,20,50,16,3,49,35,32,17,10,9,2,14,1,2,2,4,2,4,2,1,1,1,7,34,16,"Spam"
"10481",79,4.0126582278481,19,1,90,426,30,4,6,7,25,7,8,17,20,1,1,8,10,20,30,12,1,24,26,28,10,1,12,1,10,1,1,1,1,1,1,1,1,1,1,1,38,3,"Spam"
"10482",74,3.68918918918919,49,37,112,434,18,3,6,9,19,6,2,6,34,2,1,15,6,10,15,8,1,15,20,12,6,7,5,3,5,2,15,3,2,6,1,1,1,1,1,10,40,3,"Spam"
"10483",19,12.2631578947368,1,1,18,252,16,7,11,6,34,1,9,6,16,2,1,8,3,17,16,9,1,16,18,19,10,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,10,"Spam"
"10484",166,4.72289156626506,38,6,197,1019,62,10,21,33,107,21,10,41,46,3,8,34,26,64,60,15,1,50,36,60,29,7,14,2,17,1,2,1,1,1,1,1,1,1,1,2,71,19,"Spam"
"10485",923,5.068255687974,155,88,1063,5896,319,61,168,156,582,100,79,151,383,10,28,178,121,329,348,121,4,299,334,449,136,72,65,17,74,6,20,16,18,8,2,8,3,3,2,8,337,128,"Spam"
"10486",125,5.272,36,2,147,842,52,7,24,27,71,11,11,21,52,1,4,25,11,51,45,44,1,54,45,39,22,14,6,4,14,1,1,1,1,1,1,1,1,1,1,1,46,15,"Spam"
"10487",365,5.24657534246575,94,82,442,2451,140,26,64,73,215,42,45,52,141,3,9,87,55,148,135,58,6,117,131,153,59,8,30,3,28,5,21,14,7,5,6,8,8,2,5,6,127,51,"Spam"
"10488",278,4.0863309352518,41,1,302,1479,89,13,16,46,136,23,28,57,82,2,12,57,24,91,116,23,1,55,60,118,26,12,23,1,25,1,1,1,1,1,1,1,1,1,1,1,127,12,"Spam"
"10489",154,9.94155844155844,12,3,157,1700,139,34,81,66,167,25,31,42,98,4,17,96,53,103,118,47,2,107,66,112,46,14,20,4,30,6,2,1,1,1,1,1,1,1,1,1,14,63,"Spam"
"10490",53,5.64150943396226,30,11,78,407,30,3,7,8,21,8,10,6,32,1,1,15,13,20,25,10,1,19,16,18,11,1,6,4,4,1,2,1,1,1,1,1,3,2,1,1,11,8,"Spam"
"10491",649,4.42526964560863,157,107,795,3824,248,38,82,78,316,71,83,116,146,3,9,119,89,182,257,54,5,203,137,270,91,17,36,15,100,1,49,14,8,4,3,15,3,6,4,1,269,32,"Spam"
"10492",28,4.32142857142857,8,1,31,160,7,3,2,3,17,3,4,4,7,3,1,1,3,7,10,1,1,8,10,11,6,3,4,1,5,1,1,1,1,1,1,1,1,1,1,1,9,0,"Spam"
"10493",99,4.95959595959596,41,65,137,669,42,10,18,14,44,7,7,17,25,1,5,28,21,25,34,17,1,22,34,29,11,3,4,1,6,2,12,17,5,4,6,4,3,6,2,6,54,20,"Spam"
"10494",114,5.00877192982456,55,24,166,792,53,7,24,18,76,16,6,11,26,1,5,23,23,23,53,17,2,41,40,33,16,9,10,2,12,1,2,2,4,2,4,2,1,1,1,7,37,13,"Spam"
"10495",28,5.07142857142857,6,5,30,178,12,4,6,2,22,3,1,3,5,1,1,6,3,3,7,4,1,16,12,12,7,2,2,1,3,1,1,1,1,1,1,1,1,1,1,4,8,3,"Spam"
"10496",52,4.32692307692308,15,10,63,303,18,5,7,8,21,7,1,4,10,1,2,22,4,12,16,5,1,15,18,23,8,1,2,1,5,1,3,3,1,1,1,1,1,1,1,1,22,2,"Spam"
"10497",16,5.3125,9,8,23,117,2,2,3,1,7,1,2,3,7,2,1,4,3,5,4,2,1,5,7,9,3,1,2,1,1,3,1,1,1,2,1,1,1,1,3,1,6,3,"Spam"
"10498",28,4.21428571428571,8,1,31,157,7,3,2,3,17,3,4,4,7,2,1,1,3,7,9,1,1,8,9,11,6,3,4,1,5,1,1,1,1,1,1,1,1,1,1,1,9,0,"Spam"
"10499",105,5.26666666666667,53,39,144,750,37,9,19,13,54,17,7,14,39,1,3,21,17,25,45,18,1,39,45,41,17,5,15,7,6,1,17,5,6,2,2,2,1,1,3,1,42,18,"Spam"
"10500",862,6.15197215777262,95,1,955,6353,545,121,214,169,545,94,143,254,371,27,92,277,192,312,369,125,17,336,274,305,190,52,94,23,126,36,1,1,1,1,1,1,1,1,1,1,138,187,"Spam"
"10501",92,4.95652173913043,44,19,129,629,41,6,7,15,32,10,13,12,42,1,2,24,24,33,38,14,1,31,28,22,19,1,7,8,7,1,3,5,1,1,1,2,4,2,1,1,26,8,"Spam"
"10502",80,5.325,122,1,194,742,27,7,14,13,44,17,6,11,31,2,7,12,10,28,40,5,4,34,33,36,24,4,7,1,10,1,1,1,1,1,1,1,1,1,1,1,25,11,"Spam"
"10503",64,5.5625,10,6,67,433,31,5,16,9,39,8,8,12,30,1,1,27,12,21,30,9,1,17,20,22,10,8,6,2,6,1,2,1,1,1,1,2,1,1,1,1,26,15,"Spam"
"10504",251,4.37848605577689,49,4,285,1433,62,31,26,44,137,28,27,73,89,3,10,39,24,70,91,24,1,62,76,87,31,13,28,1,20,1,1,1,2,1,1,1,1,1,1,1,118,20,"Spam"
"10505",84,3.6547619047619,58,3,128,493,24,4,16,8,38,5,7,17,19,1,3,11,8,13,20,11,1,20,32,22,11,2,7,1,4,1,1,1,2,1,1,1,1,1,1,1,44,2,"Spam"
"10506",81,5.23456790123457,121,1,199,744,36,8,10,8,45,9,8,9,38,1,10,10,10,27,41,11,5,25,30,38,15,4,12,1,14,1,1,1,1,1,1,1,1,1,1,1,28,10,"Spam"
"10507",205,4.97073170731707,45,22,238,1302,93,18,29,38,113,22,22,49,94,8,6,44,20,69,59,19,6,62,62,89,37,13,12,1,12,1,4,5,2,1,1,2,1,2,2,2,77,28,"Spam"
"10508",131,4.83969465648855,43,60,167,844,40,13,22,23,69,16,8,18,42,1,4,26,21,30,51,20,1,42,38,43,16,8,6,6,9,2,9,13,8,4,8,3,3,8,3,1,64,21,"Spam"
