"","word_count","avg_word_length","spl_char_count","digit_count","space_count","char_count","a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","s","t","u","v","w","x","y","z","0","1","2","3","4","5","6","7","8","9","small_word_count","large_word_count","label"
"735",24,4.58333333333333,8,2,27,145,8,2,5,3,17,1,3,3,8,1,1,5,4,6,8,1,1,9,5,6,4,2,5,2,1,1,1,1,1,1,1,1,1,1,1,1,7,1,"Spam"
"736",19,4.73684210526316,4,2,18,112,3,1,4,3,13,1,1,3,4,1,2,4,4,4,11,1,1,3,8,6,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,8,1,"Spam"
"737",138,4.68115942028986,32,35,153,831,48,12,19,22,57,25,14,28,47,2,6,49,7,25,42,14,1,44,43,49,29,9,4,1,14,1,11,4,2,4,2,3,2,1,6,1,54,14,"Spam"
"738",10,4.1,1,1,9,51,1,2,3,1,6,1,1,1,3,1,2,1,1,1,4,1,1,2,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,"Spam"
"739",14,3.85714285714286,10,1,21,85,4,2,4,2,5,1,3,3,1,1,1,2,1,1,4,2,1,2,2,6,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,0,"Spam"
"740",53,6.18867924528302,7,1,53,388,33,10,19,10,39,9,7,11,27,1,5,21,5,18,18,12,1,23,15,18,14,2,4,1,5,1,1,1,1,1,1,1,1,1,1,1,12,12,"Spam"
"741",7,3.85714285714286,2,1,7,36,3,1,2,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,"Spam"
"742",56,4.78571428571429,28,2,72,368,17,4,9,13,27,6,9,16,14,1,2,6,8,17,24,9,1,30,12,13,12,6,4,2,4,1,1,1,1,1,1,1,1,1,1,1,17,3,"Spam"
"743",49,4.59183673469388,40,11,81,346,17,5,10,6,14,3,2,4,12,1,2,11,10,16,24,12,1,12,18,19,6,4,3,1,3,1,1,2,1,1,1,1,1,1,3,1,19,4,"Spam"
"744",19,10.6842105263158,2,1,19,224,16,6,12,7,24,5,1,5,16,1,1,12,4,10,14,4,2,15,10,18,10,5,3,1,3,1,1,1,1,1,1,1,1,1,1,1,2,10,"Spam"
"745",189,4.80952380952381,47,12,222,1178,82,24,42,35,100,12,11,24,69,2,16,18,24,65,62,19,2,73,56,76,40,11,8,1,26,1,2,2,3,1,2,1,1,1,1,2,69,18,"Spam"
"746",71,4.74647887323944,42,18,107,486,23,4,18,13,30,3,6,9,30,1,1,12,12,19,26,19,1,26,17,20,9,4,3,1,7,6,1,2,1,3,1,1,1,1,1,8,27,7,"Spam"
"747",141,6.11347517730496,22,4,154,1038,54,13,33,20,115,14,11,18,61,1,7,22,21,69,55,13,3,78,70,92,42,13,13,2,18,1,2,1,1,1,1,1,1,1,1,1,42,25,"Spam"
"748",106,4.40566037735849,33,22,127,627,40,4,15,12,49,13,7,16,32,1,6,30,15,33,36,8,3,27,20,34,15,5,7,2,14,1,6,4,2,2,2,1,1,1,1,4,47,8,"Spam"
"749",16,6,4,18,18,118,10,2,5,1,8,1,1,1,4,1,1,3,4,6,7,1,1,6,5,6,3,2,1,1,1,1,4,3,1,1,1,2,1,2,1,2,3,3,"Spam"
"750",31,4.7741935483871,5,7,32,185,13,2,5,4,17,1,5,6,6,1,1,5,4,11,16,3,1,10,6,8,7,3,2,1,4,1,5,1,1,1,1,1,1,1,1,1,11,2,"Spam"
"751",6,7,3,1,7,52,3,1,3,1,3,1,1,1,2,1,1,2,3,2,5,4,1,2,2,4,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,"Spam"
"752",5,4.2,3,1,6,30,1,1,1,1,3,1,1,2,1,2,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,"Spam"
"753",26,10.0769230769231,3,1,26,291,23,5,15,3,31,6,6,8,22,1,3,11,5,17,21,4,1,22,11,23,11,4,3,1,6,1,1,1,1,1,1,1,1,1,1,1,4,13,"Spam"
"754",85,5.15294117647059,34,9,110,582,27,7,17,13,52,8,10,14,25,2,3,10,2,36,48,13,1,28,37,38,20,1,5,2,8,2,5,1,1,3,1,1,1,1,1,1,23,5,"Spam"
"755",9,5.11111111111111,3,1,10,59,3,2,2,2,7,1,1,1,1,1,1,1,1,2,2,4,1,2,4,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,"Spam"
"756",8,3.625,3,1,9,41,1,1,2,1,3,2,1,1,1,1,1,1,1,1,5,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,"Spam"
"757",7,3.85714285714286,2,1,7,36,3,1,2,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,"Spam"
"758",10,5.3,2,1,10,65,4,1,1,1,10,1,2,1,3,1,1,1,1,2,3,1,1,6,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,"Spam"
"759",32,10.03125,5,1,35,361,29,6,11,13,28,3,10,12,24,1,3,14,15,25,24,13,1,25,22,23,7,3,5,1,4,1,1,1,1,1,1,1,1,1,1,1,0,16,"Spam"
"760",64,4.671875,23,18,80,402,20,5,13,6,23,7,1,10,21,1,3,13,12,15,31,8,1,21,11,25,15,3,4,1,12,1,3,2,6,1,2,1,1,1,2,1,24,4,"Spam"
"761",100,4.04,18,2,111,533,36,7,18,7,45,5,12,18,30,1,1,11,12,34,38,10,1,17,21,41,13,5,10,1,9,1,1,1,1,1,1,1,1,1,1,1,51,8,"Spam"
"762",99,4.19191919191919,53,1,144,611,34,6,13,19,35,10,5,8,25,1,5,16,14,32,57,8,1,23,17,45,13,1,12,3,12,1,1,1,1,1,1,1,1,1,1,1,43,5,"Spam"
"763",45,4.48888888888889,21,22,60,283,12,4,5,8,21,4,4,8,8,2,1,5,6,11,16,1,1,18,12,16,9,2,4,1,2,1,4,3,4,1,1,2,2,1,4,1,18,2,"Spam"
"764",224,4.63839285714286,44,6,252,1335,69,17,30,29,112,29,15,34,78,1,11,36,26,71,96,24,1,75,69,90,48,10,21,5,36,1,2,1,1,1,1,1,1,1,1,1,91,22,"Spam"
"765",60,4.98333333333333,32,16,85,416,22,4,14,7,28,3,6,8,26,1,1,12,8,19,22,18,1,28,16,14,9,4,3,1,7,2,1,2,1,1,1,1,1,1,1,8,20,6,"Spam"
"766",69,5.53623188405797,26,16,89,497,36,3,13,9,36,8,7,11,22,1,3,17,9,36,29,10,1,27,15,41,15,2,3,1,11,1,1,1,3,3,1,1,1,1,4,1,21,7,"Spam"
"767",195,5.12307692307692,24,10,210,1233,70,17,50,32,106,12,18,28,63,4,11,34,34,64,87,19,6,64,52,90,55,18,15,5,31,4,2,1,1,1,1,1,1,1,3,1,61,23,"Spam"
"768",11,4.81818181818182,4,1,12,69,3,3,4,1,10,1,2,3,1,1,2,3,1,3,1,1,1,3,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,"Spam"
"769",64,3.53125,39,23,94,359,20,5,3,3,23,5,2,8,11,3,3,13,5,8,20,2,2,9,10,13,6,4,12,2,8,3,1,3,1,2,2,7,2,1,2,2,39,5,"Spam"
"770",50,7.54,9,1,55,441,48,8,23,11,39,1,9,16,32,4,2,21,7,15,25,8,1,31,23,27,9,4,2,2,8,1,1,1,1,1,1,1,1,1,1,1,4,13,"Spam"
"771",42,4.80952380952381,18,9,54,274,13,4,7,6,22,4,5,5,8,2,2,4,7,12,17,8,1,17,12,17,6,2,5,1,6,1,2,1,2,1,2,1,1,1,1,1,17,3,"Spam"
"772",5,4,2,1,5,27,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,"Spam"
"773",18,5,4,1,18,112,6,1,4,1,10,1,1,1,4,1,1,6,5,7,10,6,1,5,7,9,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,"Spam"
"774",12,4.41666666666667,5,2,14,72,5,2,4,1,9,1,3,2,2,1,1,2,3,2,2,1,1,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,"Spam"
"775",188,4.78723404255319,48,13,222,1170,81,24,43,33,97,11,11,23,67,2,17,17,21,69,61,20,2,71,57,76,40,11,8,1,25,1,2,2,4,1,1,1,1,1,1,1,71,18,"Spam"
"776",131,6.17557251908397,10,2,136,955,71,24,43,26,85,11,16,17,70,2,6,37,20,62,63,18,2,47,48,61,32,9,10,5,21,1,1,1,1,1,1,1,1,1,1,1,24,25,"Spam"
"777",35,6.77142857142857,2,1,34,273,21,5,22,10,37,3,3,8,8,1,1,11,9,12,13,2,1,16,10,22,14,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,7,"Spam"
"778",14,3.78571428571429,4,2,15,72,3,2,3,1,8,1,1,2,1,1,1,2,3,2,4,4,1,2,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,"Spam"
"779",55,3.98181818181818,11,1,61,291,14,2,4,5,29,9,4,10,15,1,1,7,3,15,23,6,1,18,15,12,10,4,7,1,5,1,1,1,1,1,1,1,1,1,1,1,25,6,"Spam"
"780",227,5.28193832599119,62,50,269,1530,120,22,40,54,152,20,16,42,92,1,6,49,37,76,74,20,1,71,84,104,25,11,2,12,16,2,19,5,4,1,5,6,4,4,1,2,97,37,"Spam"
"781",25,6.92,4,17,27,204,22,3,8,3,10,3,2,1,14,1,2,11,5,12,7,4,1,12,14,11,2,5,1,1,2,2,4,3,1,2,1,1,2,1,2,2,4,8,"Spam"
"782",221,4.90950226244344,36,15,241,1362,91,16,43,30,140,28,10,37,75,4,10,62,27,65,88,18,1,72,52,83,44,15,23,1,35,1,4,2,1,3,1,2,1,1,1,1,81,28,"Spam"
"783",31,5.48387096774194,5,4,33,208,14,1,10,3,20,1,1,8,12,1,1,5,6,8,13,4,1,10,20,14,5,1,4,1,4,1,1,1,1,1,1,3,1,1,1,1,9,6,"Spam"
"784",105,3.86666666666667,56,4,152,614,29,12,20,16,59,1,13,7,23,3,8,22,12,25,30,9,1,24,17,31,18,2,4,1,11,4,1,1,1,1,1,2,1,1,1,1,61,10,"Spam"
"785",114,5.70175438596491,33,9,134,817,42,13,15,14,68,19,24,38,52,1,6,20,18,56,56,7,1,44,38,50,22,5,12,2,16,2,1,2,1,1,2,1,1,1,2,1,38,18,"Spam"
"786",8,5.125,3,1,9,53,4,1,2,1,5,1,1,1,2,1,1,2,1,4,3,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,"Spam"
"787",34,10.0294117647059,5,1,36,382,38,7,17,11,34,3,7,7,26,1,7,15,12,25,22,13,4,20,19,20,14,3,6,1,8,1,1,1,1,1,1,1,1,1,1,1,7,17,"Spam"
"788",5,4.4,2,1,5,29,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,"Spam"
"789",57,4.78947368421053,11,24,66,350,18,8,9,8,20,3,7,5,24,1,5,9,4,26,26,5,1,15,14,18,12,4,3,1,4,1,1,7,3,2,1,1,1,1,6,5,19,7,"Spam"
"790",5,4.4,2,1,5,29,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"Spam"
"791",13,5,5,1,15,85,3,1,4,1,8,1,2,4,1,1,3,3,1,1,4,1,1,4,6,6,7,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,0,"Spam"
"792",918,5.59912854030501,148,60,1038,6326,403,65,221,135,636,125,95,180,419,7,30,220,133,377,348,117,8,311,368,523,154,59,52,16,75,3,11,16,1,7,5,5,3,3,2,7,307,170,"Spam"
"793",40,8.525,12,20,48,401,31,9,16,12,33,7,9,8,28,2,3,20,10,22,19,7,1,15,30,19,9,5,1,1,5,1,1,1,1,1,1,1,4,3,3,4,9,18,"Spam"
"794",88,6.07954545454545,25,6,96,656,44,13,24,9,60,12,9,19,36,2,9,23,16,38,46,13,1,38,32,37,17,7,10,1,13,1,4,1,1,1,1,2,1,1,1,1,26,15,"Spam"
"795",536,5.11753731343284,92,43,612,3447,206,46,90,82,301,76,51,116,238,2,17,111,55,211,223,52,1,158,165,260,96,24,42,10,67,1,9,5,5,7,3,4,2,4,4,1,203,77,"Spam"
"796",141,5.5531914893617,36,75,155,974,58,9,36,22,64,29,4,11,41,4,8,27,20,36,79,25,3,57,66,48,16,12,21,3,9,1,40,8,8,3,1,4,2,2,5,2,46,31,"Spam"
"797",231,4.38961038961039,66,79,282,1362,58,12,44,35,97,40,18,23,71,2,6,33,25,40,100,31,1,71,67,66,37,12,22,5,18,2,20,11,17,12,4,11,2,1,1,1,108,29,"Spam"
"798",17,12.1176470588235,1,1,16,223,17,9,13,6,23,1,3,4,19,1,2,13,4,13,15,1,1,18,10,20,7,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,9,"Spam"
"799",40,6.45,17,10,53,328,23,6,9,8,23,7,2,4,15,2,2,10,10,10,23,12,1,21,16,13,9,3,5,5,9,1,4,1,1,1,1,3,1,1,2,1,18,10,"Spam"
"800",147,5.12244897959184,38,21,177,968,56,14,21,21,76,15,15,24,49,2,5,41,23,41,70,15,1,47,53,66,30,9,15,1,21,2,6,4,1,1,1,2,1,2,2,2,51,17,"Spam"
"801",951,5.18296529968454,142,60,1079,6150,378,61,210,129,611,123,92,177,405,5,29,199,131,362,339,115,6,301,356,506,140,56,52,16,69,1,11,17,1,7,5,5,2,2,3,7,352,141,"Spam"
"802",85,6.97647058823529,13,6,88,694,55,11,33,16,68,12,12,14,38,3,6,28,12,40,45,15,1,45,28,47,22,6,9,4,14,3,1,1,1,2,1,1,1,1,1,1,12,25,"Spam"
"803",129,7.55038759689922,74,4,196,1244,107,20,40,25,97,19,16,33,77,4,5,49,25,51,66,33,3,75,56,61,30,20,9,23,15,11,1,1,1,1,1,1,1,1,1,1,20,42,"Spam"
"804",61,4.08196721311475,25,14,80,354,14,5,9,5,28,14,3,10,9,1,1,12,6,8,26,11,1,22,8,21,7,6,2,2,5,1,3,2,1,1,1,3,1,1,1,3,27,3,"Spam"
"805",35,8.05714285714286,5,1,37,324,24,9,18,17,27,4,6,3,24,1,4,18,6,19,16,5,1,20,13,18,14,6,4,1,5,1,1,1,1,1,1,1,1,1,1,1,0,14,"Spam"
"806",142,5.97887323943662,13,13,147,1009,76,30,35,21,89,15,20,24,48,5,9,48,23,43,65,18,4,67,50,65,41,7,11,3,18,1,7,1,1,1,1,1,1,1,1,1,34,29,"Spam"
"807",118,5.83898305084746,62,26,175,926,63,34,24,25,67,12,14,18,52,4,12,44,20,48,41,16,1,52,31,46,10,10,5,1,9,6,6,6,4,1,1,2,3,1,2,1,29,26,"Spam"
"808",11,5.45454545454545,5,1,13,78,6,3,4,1,8,1,2,3,6,1,2,1,1,4,2,1,1,2,4,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,"Spam"
"809",130,6.03076923076923,12,2,137,933,77,31,32,30,78,8,18,21,60,2,3,42,12,61,57,16,3,40,47,71,31,10,10,1,21,1,1,1,1,1,1,1,1,1,1,1,25,21,"Spam"
"810",517,5.73887814313346,179,84,681,3827,242,39,128,83,339,66,51,53,231,6,30,123,88,237,258,79,3,198,200,210,62,41,53,19,43,1,23,18,10,8,5,3,3,1,9,5,173,104,"Spam"
"811",103,5.45631067961165,50,50,149,761,38,17,21,18,50,15,12,20,37,3,1,24,26,36,33,10,1,38,31,48,13,4,2,2,7,5,7,9,4,8,1,5,6,3,4,3,45,16,"Spam"
"812",117,4.03418803418803,39,4,147,658,39,11,19,14,45,13,8,21,33,1,4,17,12,22,42,11,1,25,37,51,15,9,7,2,8,2,1,1,1,1,1,1,1,1,1,1,53,7,"Spam"
"813",98,4.30612244897959,34,16,121,577,36,4,14,11,46,9,11,10,28,1,4,23,13,26,37,14,1,28,20,32,12,5,9,1,12,1,6,1,2,1,1,2,1,1,2,1,43,8,"Spam"
"814",24,10.0833333333333,3,1,24,269,18,4,13,6,33,3,6,7,17,1,1,11,11,16,14,4,1,21,17,19,10,4,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,9,"Spam"
"815",364,4.85164835164835,48,4,397,2211,133,28,44,57,205,52,21,83,138,3,10,82,63,122,120,30,2,119,120,157,68,18,39,1,42,5,1,1,1,1,1,1,1,1,1,1,148,37,"Spam"
"816",167,5.49101796407186,42,70,194,1153,68,14,33,28,86,21,22,34,67,2,5,30,22,60,81,19,1,58,40,60,39,9,18,8,22,1,8,13,6,4,9,12,8,4,3,3,66,30,"Spam"
"817",279,4.37992831541219,83,96,342,1647,82,18,25,32,126,19,25,48,97,7,10,54,50,80,95,34,2,63,66,82,35,16,21,1,38,1,8,13,17,6,10,14,8,6,13,1,137,31,"Spam"
"818",34,4.14705882352941,21,8,52,214,7,2,9,5,14,6,2,1,10,1,1,5,4,8,11,3,1,8,9,10,1,4,8,2,3,1,2,1,1,1,1,1,1,1,3,1,21,1,"Spam"
"819",98,5.1734693877551,9,1,103,619,43,8,13,10,53,9,14,25,43,1,2,21,14,42,40,17,1,32,31,48,18,5,8,1,10,1,1,1,1,1,1,1,1,1,1,1,38,16,"Spam"
"820",21,3.28571428571429,13,1,12,94,2,5,4,1,3,1,2,1,1,1,5,7,2,9,1,4,1,5,9,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,"Spam"
"821",117,4.03418803418803,39,4,147,658,39,11,19,14,45,13,8,21,33,1,4,17,12,22,42,11,1,25,37,51,15,9,7,2,8,2,1,1,1,1,1,1,1,1,1,1,53,7,"Spam"
"822",126,5.74603174603175,51,43,173,948,57,34,33,33,50,29,23,21,47,3,9,41,10,41,55,12,1,52,22,56,15,7,14,1,11,4,26,1,7,1,1,2,1,1,5,2,35,23,"Spam"
"823",62,4.7741935483871,20,28,75,391,17,2,13,8,32,8,4,8,22,1,1,8,7,21,24,11,1,18,9,26,10,4,7,1,5,1,7,3,5,2,4,3,1,1,2,1,28,8,"Spam"
"824",21,4.19047619047619,11,2,29,128,6,2,1,4,14,1,2,1,7,1,1,3,2,4,6,2,1,6,8,5,3,5,2,1,2,1,1,1,1,1,1,1,1,1,1,1,15,3,"Spam"
"825",165,4.45454545454545,115,18,269,1119,61,13,27,22,85,16,14,25,47,2,13,27,13,45,53,14,1,48,48,65,27,5,24,2,19,2,4,3,2,1,1,2,1,2,1,2,72,12,"Spam"
"826",241,5.90041493775934,21,10,257,1700,104,20,49,50,181,29,30,53,98,3,15,66,47,91,112,24,1,85,93,126,45,20,34,1,36,1,6,2,1,1,1,1,1,1,1,1,64,48,"Spam"
"827",22,5.90909090909091,5,16,24,159,7,3,4,8,18,2,1,2,9,1,1,7,1,5,10,7,1,8,8,7,2,2,1,1,1,1,4,2,2,3,2,1,1,1,1,2,6,4,"Spam"
"828",182,4.95604395604396,44,17,215,1161,82,16,26,35,101,19,21,42,84,8,6,34,16,67,53,16,7,52,59,75,35,10,10,1,10,1,7,3,2,1,1,2,1,1,1,1,72,25,"Spam"
"829",60,4.36666666666667,19,8,70,351,20,5,9,9,27,1,3,17,19,1,4,7,5,15,23,8,2,14,13,25,6,2,10,1,7,1,3,2,1,1,1,1,1,1,1,1,27,4,"Spam"
"830",43,4.81395348837209,4,1,44,255,9,3,7,9,26,6,7,10,12,2,2,9,5,15,23,1,1,16,9,18,10,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,16,4,"Spam"
"831",33,9.51515151515152,3,1,34,351,27,4,12,10,40,6,13,10,26,3,2,14,12,25,18,6,1,25,16,21,14,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,15,"Spam"
"832",51,4.50980392156863,13,9,60,303,16,5,7,7,22,8,1,4,11,1,2,23,4,14,18,5,1,16,19,23,8,1,2,1,4,1,3,2,1,2,1,1,1,1,1,1,19,2,"Spam"
"833",76,5.85526315789474,9,10,83,537,18,5,15,18,47,11,8,14,31,1,1,9,11,32,55,12,3,41,20,24,23,10,8,1,17,1,4,2,1,1,1,2,1,1,1,1,23,14,"Spam"
"834",47,8.76595744680851,18,22,61,491,38,13,23,16,52,6,3,12,26,1,5,22,12,21,27,11,1,25,32,16,11,5,6,1,4,3,1,1,2,1,5,3,2,4,2,2,8,20,"Spam"
"835",465,4.90322580645161,75,53,527,2882,170,30,65,81,219,60,30,91,195,1,21,107,60,180,185,60,2,146,137,203,70,20,32,9,52,1,17,9,10,4,1,5,2,1,2,4,191,59,"Spam"
"836",30,5.23333333333333,5,1,31,193,10,1,5,2,23,5,3,8,13,1,2,1,5,7,13,3,1,14,8,22,6,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,11,5,"Spam"
"837",32,4.8125,20,5,49,223,9,1,8,5,19,3,2,2,9,1,1,5,4,9,12,3,1,13,12,12,3,4,8,2,3,1,1,2,1,1,1,1,1,1,1,1,16,3,"Spam"
"838",6,4.5,2,1,6,35,4,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,"Spam"
"839",120,4.61666666666667,38,1,152,744,37,6,21,17,66,11,15,35,42,1,3,22,10,32,35,13,3,36,36,52,15,5,17,8,12,4,1,1,1,1,1,1,1,1,1,1,50,8,"Spam"
"840",158,7.36075949367089,23,111,174,1360,80,12,42,52,126,32,11,16,73,2,8,41,43,53,94,46,2,91,88,48,23,11,34,16,8,1,50,10,23,4,9,1,2,5,3,4,28,49,"Spam"
"841",38,4.26315789473684,14,3,49,225,17,7,6,2,21,4,1,8,11,1,1,9,3,12,11,2,1,8,12,10,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,2,14,2,"Spam"
"842",40,8.125,14,3,49,388,32,8,14,9,37,6,8,11,18,1,1,21,15,26,23,9,1,21,18,26,10,3,1,1,3,2,1,2,1,1,1,1,1,1,1,1,10,15,"Spam"
"843",144,6.45138888888889,26,1,159,1114,76,14,32,19,120,21,27,31,79,3,8,45,12,59,67,19,2,75,57,66,42,10,20,5,19,1,1,1,1,1,1,1,1,1,1,1,51,31,"Spam"
"844",60,4.85,7,2,61,359,20,6,12,12,39,5,5,8,16,1,4,16,9,12,33,4,1,16,13,22,16,3,7,1,9,1,1,1,1,1,1,1,1,1,1,1,22,6,"Spam"
"845",238,4.19747899159664,42,1,264,1305,77,15,23,45,128,30,20,49,79,1,10,33,19,79,78,9,1,71,53,92,31,18,17,1,22,1,1,1,1,1,1,1,1,1,1,1,110,16,"Spam"
"846",21,3.9047619047619,4,4,22,108,1,4,4,1,10,1,3,1,2,1,1,10,1,7,4,4,1,7,7,3,5,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,11,1,"Spam"
"847",69,5.63768115942029,12,6,73,474,27,12,16,16,54,4,9,9,27,1,4,25,12,24,29,8,1,29,17,23,12,10,5,2,5,3,1,1,1,2,1,1,2,1,1,1,14,10,"Spam"
"848",104,5.17307692307692,30,2,131,699,33,4,15,21,78,9,11,19,38,1,4,28,18,46,42,10,1,37,32,42,12,5,14,8,9,1,1,1,1,1,1,1,1,1,1,1,40,11,"Spam"
"849",182,4.69230769230769,28,4,204,1086,58,15,16,46,115,24,11,49,48,2,6,30,25,50,62,23,1,50,57,83,26,9,24,3,17,1,3,1,1,1,1,1,1,1,1,1,85,20,"Spam"
"850",37,4.67567567567568,22,32,47,242,14,1,5,6,12,4,2,2,14,1,1,12,5,3,14,6,1,13,9,5,5,4,2,1,1,1,7,11,4,1,1,1,1,3,4,2,22,4,"Spam"
"851",70,4.44285714285714,16,3,79,406,24,6,13,16,39,3,5,11,10,2,1,10,9,17,26,10,1,27,14,23,18,6,4,1,11,1,1,1,1,1,1,1,1,1,1,1,40,10,"Spam"
"852",90,4.2,42,60,130,550,23,5,14,7,33,6,8,10,23,1,1,14,17,21,33,12,2,15,24,25,10,3,3,1,8,1,7,12,7,6,4,3,3,8,4,6,50,10,"Spam"
"853",67,5.77611940298507,24,43,89,500,27,6,16,9,49,7,5,7,25,3,1,16,16,23,23,8,1,21,27,26,11,3,6,2,5,2,6,9,9,3,3,3,2,2,5,1,26,17,"Spam"
"854",125,5.44,122,71,242,1044,46,7,28,22,61,17,11,19,46,1,2,23,20,37,54,15,1,46,50,49,12,6,22,3,7,4,23,10,9,1,5,6,6,5,3,3,58,26,"Spam"
"855",72,5.56944444444444,14,6,84,499,32,6,18,19,48,6,8,18,24,1,1,10,8,28,34,8,1,26,18,28,15,14,6,3,15,1,3,1,1,1,1,1,1,1,1,1,27,9,"Spam"
"856",62,4.33870967741935,15,12,68,352,23,6,8,10,33,5,7,8,13,1,2,13,5,8,24,1,1,21,11,32,9,2,8,2,5,1,7,1,1,2,1,1,1,1,1,1,26,2,"Spam"
"857",33,4.39393939393939,23,6,53,221,8,1,9,4,14,5,2,2,12,1,1,7,3,8,11,7,1,8,11,10,1,4,7,2,2,1,2,1,1,1,1,1,1,1,2,1,20,1,"Spam"
"858",781,5.36491677336748,263,518,983,5436,296,82,153,166,435,101,75,112,221,10,23,137,98,189,233,111,6,307,262,284,142,43,84,40,58,4,158,94,47,24,34,62,42,16,20,21,338,149,"Spam"
"859",110,5.27272727272727,47,49,149,776,40,10,22,23,59,15,8,16,39,3,3,30,14,30,46,11,2,35,44,39,12,6,17,2,5,1,12,7,7,2,3,5,2,1,4,6,50,21,"Spam"
"860",57,5.26315789473684,17,1,63,380,21,9,10,15,54,5,13,17,22,1,1,11,9,34,8,3,1,15,19,11,9,2,9,2,1,1,1,1,1,1,1,1,1,1,1,1,21,9,"Spam"
"861",145,4.62068965517241,28,11,167,865,47,13,22,24,70,16,16,21,43,2,7,24,18,41,65,13,1,45,39,59,25,6,24,2,17,1,1,2,1,1,1,1,1,1,3,1,59,11,"Spam"
"862",12,3.75,5,16,15,65,1,1,2,1,2,1,1,1,4,1,1,2,1,3,1,1,1,1,3,1,3,1,1,1,1,1,7,1,2,1,1,2,2,1,1,1,6,0,"Spam"
"863",141,4.92198581560284,25,2,161,880,54,7,19,23,82,11,17,22,48,2,3,31,15,49,57,17,3,51,53,55,27,3,14,5,23,1,1,1,1,1,1,1,1,1,1,1,58,18,"Spam"
"864",168,6.20833333333333,22,1,180,1245,98,25,45,20,122,18,22,34,79,1,10,59,20,68,76,26,3,66,56,84,44,10,22,9,22,4,1,1,1,1,1,1,1,1,1,1,51,42,"Spam"
"865",29,3.79310344827586,9,1,32,151,9,3,2,2,13,4,3,5,10,2,1,4,11,6,9,2,1,3,7,4,2,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,17,1,"Spam"
"866",29,5,8,4,32,185,5,4,6,2,21,3,2,6,13,2,1,6,1,9,8,2,1,11,11,16,4,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,9,3,"Spam"
"867",39,6.61538461538461,5,1,39,302,20,6,12,10,29,6,6,12,18,1,2,10,10,14,27,7,2,23,8,17,10,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,7,9,"Spam"
"868",78,4.07692307692308,25,1,99,442,19,9,9,6,37,6,3,18,26,1,5,9,7,14,29,8,1,21,20,25,13,2,14,1,16,1,1,1,1,1,1,1,1,1,1,1,34,6,"Spam"
"869",33,4.72727272727273,9,4,35,200,8,4,5,3,18,3,3,7,14,1,1,5,1,14,12,2,1,10,10,17,3,1,7,1,1,2,1,1,1,1,1,1,1,1,1,1,13,3,"Spam"
